brief_id,started_at,ended_at,primary_category_id,secondary_category_id,brand,brand_manager
7624,2018-03-06 05:45:04.086,2018-04-01 14:00:20.230,3,7.0,Peterson Ltd,Hannah Zimmerman
6113,2017-12-08 01:45:21.506,2018-01-31 00:29:49.809,11,,"Hopkins, Kelly and Bailey",Leslie Bradford
6216,2017-12-13 09:35:49.128,2018-01-27 13:00:05.793,3,,Hicks and Sons,Ruth Leonard
6347,2017-12-19 03:30:19.129,2018-02-01 23:52:41.681,1,,"Barker, Rivera and Wright",Paul Clay
6450,2017-12-28 21:00:15.473,2018-02-01 23:55:15.932,3,12.0,"Roberts, Malone and Smith",Julie Gibbs
6625,2018-01-11 03:44:40.354,2018-01-21 13:00:16.553,7,,Conley LLC,Garrett Foster
6866,2018-01-23 00:51:46.636,2018-07-09 14:00:36.857,13,,"Cardenas, Johnson and Torres",Jacqueline Snyder
6809,2018-01-27 21:00:03.650,2018-02-05 13:00:22.667,11,12.0,"Olson, Becker and Vazquez",Christopher Strickland
6650,2018-01-16 23:42:54.317,2018-02-26 13:00:25.644,1,,"Whitehead, Sims and Stone",Teresa Ray
7242,2018-02-13 02:15:04.545,2018-03-27 13:00:07.885,2,0.0,Guerrero-Strong,Sydney Romero
6961,2018-01-29 21:00:18.932,2018-03-16 13:00:34.582,3,7.0,Smith-Vega,Daniel Bailey
7109,2018-02-09 03:02:53.004,2018-04-27 06:47:11.247,11,7.0,Hernandez-Adams,Jason Pierce
7375,2018-02-22 00:45:10.977,2018-03-24 13:00:15.307,2,,"Medina, Barnes and Collins",Candace Alvarez
7440,2018-02-25 23:45:15.666,2018-03-10 13:00:14.935,16,,"Johnson, Wang and Burch",Ryan Yoder
7542,2018-03-01 01:00:14.571,2018-04-14 14:00:12.545,3,,Lopez Group,Garrett Snyder
7582,2018-03-02 06:30:05.408,2018-03-25 13:00:16.639,1,,Watts Inc,Angela Evans
7496,2018-02-28 05:45:06.009,2018-03-06 13:00:26.475,3,2.0,Patel-Johnson,Heather Carter
7576,2018-03-02 05:30:02.272,2018-05-31 14:00:34.376,6,11.0,"Torres, Chan and Higgins",Shannon Thomas
7625,2018-03-07 06:45:19.307,2018-03-30 13:00:27.469,3,7.0,Carpenter-Hansen,Joseph Campbell
7535,2018-03-04 21:00:09.736,2018-03-22 13:00:29.397,2,3.0,Cardenas-Farmer,Carol Patel
7646,2018-03-07 04:45:05.721,2018-03-13 13:00:21.652,8,0.0,"Robinson, Jensen and Ross",Alvin Wagner
7668,2018-03-08 03:30:17.139,2018-04-22 14:00:20.547,1,7.0,Sims Ltd,Christine Gardner
7532,2018-03-08 03:30:24.970,2018-05-04 06:46:37.050,1,,"Garcia, Marquez and Lester",James Brewer
7464,2018-03-09 14:25:19.666,2018-03-12 13:00:15.522,2,3.0,"Phillips, James and Clark",Jack King
7580,2018-03-04 21:00:10.491,2018-03-11 13:00:03.302,3,6.0,Anderson-Rodriguez,Timothy Ortega
7666,2018-03-12 00:17:21.176,2018-03-30 13:00:38.511,7,,Hoover-Andersen,Jessica Henry
7699,2018-03-11 23:30:17.416,2018-04-12 14:00:22.375,3,7.0,Woods Inc,Richard Lucero
7731,2018-03-12 07:00:18.612,2018-04-30 14:01:06.760,15,,Bowman-Mullins,David Roberts
7737,2018-03-12 22:51:59.055,2018-04-21 14:00:42.019,6,4.0,Jones PLC,Adrian Mcdaniel
7738,2018-03-13 05:30:09.919,2018-04-04 05:22:44.536,2,3.0,Cowan LLC,Jeffrey Bowman
7765,2018-03-13 05:45:10.296,2018-03-31 13:00:07.266,12,4.0,Franklin-Vazquez,Daniel Watkins
7778,2018-03-14 00:30:08.889,2018-04-14 14:00:06.261,7,8.0,Watts and Sons,Cheryl Hunter
7621,2018-03-09 06:42:12.990,2018-03-18 13:00:13.352,7,3.0,Taylor-Rodriguez,Emily Baker
7680,2018-03-14 21:00:09.594,2018-05-31 14:00:57.666,3,7.0,"Carroll, Green and Jones",Thomas White
7706,2018-03-12 07:00:21.908,2018-04-23 14:00:23.089,7,6.0,Kent-Shields,David Roberts
7476,2018-03-14 09:00:15.056,2018-03-31 13:00:26.461,7,0.0,Green-Ochoa,Monica Gilbert
7758,2018-03-15 21:00:04.131,2018-03-23 13:00:29.190,8,15.0,Greene Ltd,Kelly Harper
7776,2018-03-15 03:00:12.901,2018-03-30 13:00:23.124,15,8.0,Jackson Inc,Steven Smith
7867,2018-03-19 04:06:49.647,2018-04-06 01:54:38.982,1,8.0,"Simmons, Cook and Hughes",Danielle Tran
7823,2018-03-19 06:15:06.784,2018-03-30 13:00:51.175,14,,Dennis-Hill,Troy Nunez
7820,2018-03-20 01:00:17.064,2018-04-19 14:00:42.990,6,4.0,Webb Ltd,Jennifer Hoffman
7780,2018-03-20 02:15:08.622,2018-04-14 14:00:16.976,11,2.0,Wilson-Bowman,Jessica Crawford
7817,2018-03-20 03:45:19.758,2018-04-28 14:00:08.324,2,,"Mullins, Smith and Dean",Shannon Johnson
7828,2018-03-20 06:15:11.730,2018-03-30 13:00:34.954,2,,Gonzalez-George,Amy Thomas
7831,2018-03-20 05:15:18.923,2018-04-04 05:22:45.276,6,15.0,Cooper-Chavez,Jordan Bates
7874,2018-03-20 00:45:01.965,2018-03-29 13:00:21.336,1,,"Keller, Lowe and Koch",Timothy Horton
7919,2018-03-21 23:15:04.901,2018-04-02 14:00:20.315,7,6.0,Adkins Inc,Carolyn Richardson
7862,2018-03-19 04:15:02.314,2018-05-03 14:00:20.156,1,,"Garrison, Smith and Reyes",Katherine Lewis
7894,2018-03-20 06:22:37.409,2018-04-28 14:00:11.449,1,9.0,Harrison and Sons,Jackson Simpson
7801,2018-03-22 01:00:19.434,2018-04-28 14:00:10.617,7,,"James, Morales and Roberts",Thomas Clark MD
7909,2018-03-21 01:09:41.305,2018-04-21 14:00:42.241,1,7.0,"Williams, Paul and Decker",Joseph Bell
7949,2018-03-23 06:15:12.625,2018-05-07 14:00:13.611,6,,Torres-Knox,Patricia Watson
7977,2018-03-23 06:15:09.415,2018-04-20 14:00:18.976,1,7.0,Rodriguez Group,Cody Osborne
7981,2018-03-26 04:45:14.617,2018-04-02 14:00:32.118,11,2.0,Oliver-Ferguson,Wanda Cook
8038,2018-03-27 02:27:08.540,2018-05-11 14:00:37.602,1,11.0,Snow-Snyder,Jessica Wong DDS
7998,2018-03-26 21:00:10.184,2018-04-14 14:00:14.171,1,,Key Inc,Dale Coleman
7965,2018-03-26 00:37:07.937,2018-04-30 14:00:30.028,7,6.0,Henderson Group,Rachel Chan
7937,2018-03-26 02:53:10.615,2018-04-22 14:00:18.514,8,1.0,Garcia-Porter,Joseph Bell
8033,2018-03-27 06:02:57.555,2018-04-08 14:00:17.895,1,,Barnett-Nixon,Darrell Vargas
8053,2018-03-28 23:12:06.858,2018-05-12 14:00:21.411,1,9.0,White Group,Michael Smith
8039,2018-03-27 04:45:17.975,2018-04-26 14:00:10.253,1,9.0,"Newton, Flynn and Ramirez",Kayla Holland
7893,2018-03-20 23:15:12.815,2018-04-30 14:00:51.060,5,6.0,Nichols-Miller,Natasha Murphy
7966,2018-03-26 02:47:22.917,2018-04-22 14:00:25.432,7,,"Carter, Charles and Aguirre",Jacob Cervantes
7948,2018-03-26 02:07:18.988,2018-05-06 14:00:09.519,8,7.0,"Murphy, Larson and Dunn",Michael Smith
7434,2018-02-22 21:00:10.631,2018-05-04 06:46:59.097,1,,"Garcia, Marquez and Lester",James Brewer
4720,2017-10-09 01:00:18.129,2017-10-21 13:00:10.728,3,,White Inc,Michael Roach
4911,2017-10-16 04:15:51.398,2017-11-30 13:00:42.532,3,7.0,"Miller, Pierce and Harrell",Dr. Gabriel Booth
4977,2017-10-19 02:00:19.208,2018-02-01 23:52:44.009,7,2.0,Beck-Thompson,Eugene Reyes
5100,2017-10-25 04:15:23.816,2017-11-01 13:00:06.285,7,,"Vance, Mcgrath and Rivas",Patrick Murphy
5224,2017-10-30 00:15:10.663,2017-11-09 01:34:41.143,6,8.0,"Norris, Smith and Johnson",Olivia Howard
5076,2017-10-24 00:30:03.518,2018-02-01 23:52:35.156,12,,Armstrong and Sons,Jill Huffman
5320,2017-11-07 01:15:05.603,2017-12-15 13:00:24.027,2,,Robinson LLC,Andrew Blackwell
5420,2017-11-08 04:45:18.096,2017-12-23 13:00:11.719,1,9.0,Hale Group,Russell Wright
5134,2017-10-26 21:00:28.736,2017-11-10 13:00:20.614,7,,French-Johnson,Michael Mccann
6189,2017-12-12 05:44:56.326,2018-02-01 23:55:19.656,1,9.0,Griffith and Sons,Hannah Martin
6090,2017-12-06 23:15:34.741,2017-12-20 13:00:20.342,2,,Terry-Miller,James Espinoza
6673,2018-01-17 01:04:11.642,2018-02-14 13:00:24.420,3,2.0,Webb-Guzman,Hayden Anderson
7273,2018-02-13 23:30:10.701,2018-02-22 03:17:12.411,1,,Brown-Macdonald,Daniel Barrett
7662,2018-03-09 08:01:33.467,2018-03-30 13:00:52.874,2,5.0,"Alvarez, Blake and Moreno",Madison Smith
7707,2018-03-12 01:00:10.966,2018-04-23 14:00:21.295,7,3.0,Branch Group,Danielle Lewis
7733,2018-03-16 02:30:06.071,2018-04-09 14:00:05.739,7,,Johnson PLC,Mario Smith MD
7939,2018-03-22 22:00:05.022,2018-04-04 14:00:10.221,16,6.0,Reynolds-Kelly,John Wright
8001,2018-03-26 06:45:35.899,2018-04-13 14:00:15.742,1,7.0,Patel and Sons,Suzanne Scott
4818,2017-10-12 01:45:28.363,2017-10-13 13:00:27.261,2,6.0,Scott and Sons,Christian Ballard
4884,2017-10-16 22:45:07.395,2017-10-21 13:00:11.134,7,,Porter-Stevenson,Susan Everett
4767,2017-10-31 21:00:15.081,2017-11-15 13:00:19.325,11,7.0,"Howard, Johnson and Martin",Zachary Dean
5225,2017-10-30 03:42:22.126,2018-02-01 23:52:45.700,7,11.0,"Fitzpatrick, Waters and Brown",Rachel Rodgers
5824,2017-11-24 00:00:21.809,2018-01-04 13:00:21.993,1,12.0,Booth-Diaz,Candice Reed
6070,2017-12-05 23:43:10.066,2018-02-01 23:53:18.882,3,,"Burns, Carter and Wilson",Sarah Young
5849,2017-11-27 02:00:04.371,2017-12-27 13:00:09.258,2,3.0,Smith-Leblanc,Kara Washington
5410,2017-11-08 04:45:19.334,2017-11-21 13:00:05.096,11,4.0,Mendoza PLC,Christine Smith
6051,2017-12-05 02:45:30.568,2017-12-31 13:00:12.533,11,16.0,Vance Ltd,Barry Evans
7788,2018-03-16 00:44:20.111,2018-03-30 13:00:59.758,1,,Anderson-Haney,Heidi Anderson
7742,2018-03-13 06:15:19.015,2018-03-28 13:00:10.071,4,15.0,"Franklin, Larson and Stanley",Amy Hughes
6019,2017-12-04 05:30:08.229,2017-12-18 13:00:14.048,1,9.0,Mitchell Ltd,Robert Chavez
7553,2018-03-01 01:15:05.415,2018-03-22 13:00:12.808,1,,Powers Inc,Peter Ramirez
7494,2018-03-01 06:15:14.054,2018-03-08 13:00:16.750,15,12.0,"Smith, Huff and Mcbride",Lori Jones
